02:18:29,576;L1;L2;L3;P1;P2;P3;zapylenie;kierunek wiatru;predkosc wiatru;temp pkt rosy;PH;temp1;wilgotnosc;metan
20:49:32,691;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,694;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,697;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,701;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,706;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,709;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,713;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,717;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,721;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,725;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,729;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,732;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,736;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,740;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,744;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,749;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,753;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,758;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,762;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,765;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,770;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,775;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,781;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,787;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;234,790207;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,791;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,795;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,800;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,804;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,807;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,811;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,814;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,819;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,825;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,829;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,834;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,838;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,842;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,846;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,850;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,854;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,858;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,864;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,870;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,877;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,882;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,886;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,889;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,893;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,896;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,900;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,904;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,908;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,913;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,918;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,922;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,925;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,929;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,934;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,937;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,941;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,945;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,949;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,954;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,957;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,961;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,965;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,968;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,973;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,978;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,983;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,989;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:32,995;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,004;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,007;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,011;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,015;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,020;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,025;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,029;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,034;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,038;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,042;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,045;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,049;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,054;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,058;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,062;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,067;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,074;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,080;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,085;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,089;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,093;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,097;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,101;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,105;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,109;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,113;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,117;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,120;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,125;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,128;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,132;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,136;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,141;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,146;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,150;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,154;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,158;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,162;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,165;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,169;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,173;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,177;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,183;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,191;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,195;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,200;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,204;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,208;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,211;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,215;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,219;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,223;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,229;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,233;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,237;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,242;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,245;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,249;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,254;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,258;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,263;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,267;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,271;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,276;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,282;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,287;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,292;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,296;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,301;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,305;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,309;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,314;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,318;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,323;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,326;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,330;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,333;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,337;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,342;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,346;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,350;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,354;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,358;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,361;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,366;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,369;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,373;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,377;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,381;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,387;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,393;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,399;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,404;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,409;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,413;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,417;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,422;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,427;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,432;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,436;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,440;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,445;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,449;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,453;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
20:49:33,457;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;231,287231;0,000000;4,768543;10,396322;13,469997;55,653046;0,000000
